nodeid,nodenm,gpslati,gpslong
CJB271000531,수락리,36.7071949,127.34681941
CJB271000532,수락리,36.70150492,127.34617835
CJB271000533,수락리,36.70145126,127.34638487
CJB271000534,금계보건진료소,36.69117974,127.34615272
CJB271000535,금계보건진료소,36.69108058,127.34654335
CJB271000536,하수처리과사택,36.66911681,127.39451266
CJB271000537,하수처리과사택,36.66933776,127.39448498
CJB271000538,남촌,36.69296776,127.41673505
CJB271000539,오창산업단지입구,36.69165378,127.41523769
CJB271000540,장동교,36.69492158,127.32254578
CJB271000541,남촌리,36.68913269,127.41244372
CJB271000542,남촌,36.69276569,127.41701948
CJB271000543,대신아파트,36.6626279,127.37248008
CJB271000544,대신아파트,36.66255112,127.37263469
CJB271000545,옥산우체국,36.66306703,127.37459709
CJB271000546,옥산우체국,36.66300634,127.37484941
CJB271000547,형제빌라,36.66384233,127.37773692
CJB271000548,형제빌라,36.66344054,127.37727636
CJB271000550,금계리,36.68916302,127.35003639
CJB271000551,금계리,36.68899401,127.35005241
CJB271000552,금계사정로,36.69681534,127.34466355
CJB271000553,환희1리,36.66107607,127.34922766
CJB271000555,오송,36.6111675,127.32688101
CJB271000556,만수리.궁평3리,36.63287706,127.33517633
CJB271000557,만수리,36.63301238,127.3354366
CJB271000558,만수리,36.63032408,127.33395969
CJB271000559,오송,36.61122957,127.32696194
CJB271000560,궁평3리,36.62306065,127.34882199
CJB271000561,궁평3리,36.62279688,127.34868516
CJB271000562,궁평1리,36.61904058,127.3405495
CJB271000563,궁평1리,36.61869682,127.34075773
CJB271000564,궁평2리,36.61727646,127.33778328
CJB271000565,궁평2리,36.61705662,127.33797321
CJB271000566,오송4리,36.61277159,127.33042833
CJB271000567,오송4리,36.61268309,127.3306233
CJB271000568,오송2리,36.61049264,127.32609498
CJB271000569,오송3리,36.61030822,127.32608523
CJB271000570,봉산리,36.60862444,127.32040686
CJB271000572,봉산1리,36.60696566,127.31559661
CJB271000573,서평1리,36.60676709,127.31571875
CJB271000574,봉산3리,36.60408602,127.30716599
CJB271000575,서평리/중봉리,36.60377377,127.30681828
CJB271000576,쌍청리,36.63614019,127.34031988
CJB271000577,쌍청리,36.63620995,127.34072838
CJB271000580,공북리마을회관,36.64833403,127.31759591
CJB271000581,공북리마을회관,36.64845999,127.31765329
CJB271000582,상정1리(여촌말),36.64790339,127.31974965
CJB271000583,상정1교,36.64507405,127.32169345
CJB271000584,상정1교,36.64522012,127.32172658
CJB271000585,상정1리,36.64432899,127.32597354
CJB271000586,상정1리,36.64446415,127.32591372
CJB271000587,상정2구(고노리),36.64936432,127.3354655
CJB271000588,상정2구(고노리),36.6494893,127.33542216
CJB271000589,환희교회,36.65275182,127.33942762
CJB271000590,환희교회,36.65295007,127.33957685
CJB271000591,호계리,36.65268174,127.34515658
CJB271000592,호계리입구,36.65255058,127.34527688
CJB284000474,토성리,36.74996779,127.56616394
CJB284000475,토성리,36.75010228,127.56616053
CJB284000476,광암,36.75229591,127.57104068
CJB284000477,광암,36.75231099,127.57089965
CJB284000478,송정2리,36.75794757,127.56975475
CJB284000479,송정2리,36.75806545,127.56969503
CJB284000480,송정2리,36.75968453,127.5706437
CJB284000481,송정2리,36.75991679,127.57075849
CJB284000482,송정,36.76130334,127.56979865
CJB284000483,송정,36.76138299,127.56959703
CJB284000484,금대,36.76502605,127.56984306
CJB284000485,금대,36.76519108,127.56969439
CJB284000486,금대2리,36.76709934,127.56904701
CJB284000487,금대2리,36.76702472,127.56889079
CJB284000488,내추2리,36.76323701,127.54661258
CJB284000489,장양2구,36.76430311,127.53235825
CJB284000490,장양1리,36.76030208,127.52881547
CJB284000491,장양리,36.75043376,127.53252944
CJB284000492,추학리,36.76505918,127.54343815
CJB284000493,추학리,36.76495995,127.54326131
CJB284000494,화하2리,36.74593406,127.49710245
CJB284000495,화상리.번답,36.73870677,127.49007001
CJB284000496,화상리.번답,36.73869135,127.489918
CJB284000497,롯데캐슬더하이스트아파트,36.70895869,127.433935
CJB284000498,롯데캐슬더하이스트아파트후문,36.71272096,127.43676835
CJB284000499,롯데캐슬더하이스트아파트후문,36.71149246,127.43598858
CJB285000001,송정리,36.73748206,127.34039473
CJB285000002,"관세인재개발원,해양경찰연구센터",36.76468862,127.29497848
CJB286000001,다정동,36.49465571,127.25640827
CJB286000002,다정동,36.49405874,127.25638677
CJB286000003,새롬동.나성동,36.48769697,127.25725023
CJB286000004,새롬동.나성동(청소년센터),36.48705628,127.25764987
CJB286000005,다정동(대성고등학교),36.49392639,127.25612126
CJB286000006,다정동(대성고등학교),36.49386009,127.25657027
CJB286000007,새롬동.나성동,36.486907,127.2579228
CJB286000008,새롬동.나성동(청소년센터),36.48775603,127.25702165
CJB286000009,한국산업인력공단(세종지사),36.49029438,127.25628229
CJB286000010,한국산업인력공단(세종지사),36.49041734,127.25672353
CJB293000002,한솔동,36.48095092,127.26179757
CJB293000003,한솔동,36.4803956,127.26230343
CJB293000004,해밀동.산울동,36.52947632,127.26464643
CJB293000005,해밀동.산울동,36.52885582,127.26406369
CJB293000006,한별동,36.53386729,127.27553771
CJB293000007,한별동,36.53403229,127.27627809
CJB293000008,누리동,36.5339405,127.29210929
CJB293000009,누리동,36.53405484,127.29233585
CJB293000010,세종충남대학교병원,36.52147829,127.25966199
CJB293000011,세종충남대학교병원,36.52109089,127.25961882
CJB293000012,조치원역,36.60133182,127.2969818
CJB293000013,응암3리입구,36.54665247,127.35401092
CJB293000014,성금교차로(도램마을9단지),36.50910599,127.2614821
CJB293000015,"도램마을8,10단지",36.51219588,127.25991006
CJB293000016,도담동(도램마을),36.51403983,127.25940549
CJB293000017,도담동(도램마을),36.51496275,127.25872198
CJB293000018,"도램마을8,10단지",36.51190603,127.25955465
CJB293000019,예양2리,36.58102077,127.31685134
CJB293000020,예양2리,36.581015,127.3173234
CJB293000021,조치원전통시장북측,36.60144793,127.30009765
CJB293000022,누리동,36.53421886,127.29251792
CJB293000023,누리동,36.53374617,127.29234864
CJB293000024,세종충남대학교병원(후문),36.52172414,127.25953162
CJB293000025,세종충남대학교병원(후문),36.52049832,127.25964755
CJB293000026,성금교차로(세종포스트빌딩),36.50790307,127.26142782
CJB293000027,정부세종청사남측,36.50088084,127.25935042
CJB293000028,정부세종청사남측,36.50164725,127.26019292
CJB293000029,정부세종청사북측,36.50518409,127.26130985
CJB293000030,정부세종청사북측,36.50515379,127.26177299
CJB293000031,한솔동(첫마을),36.48111392,127.26143823
CJB293000032,한솔동(첫마을),36.48134067,127.26179888
CJB301000001,송정2리(복다회리),36.73768507,127.32717752
CJB301000002,송정1리(와촌),36.73807448,127.32610242
CJB301000003,송정2리,36.73635957,127.33326948
CJB301000004,송정2리,36.73647805,127.33327772
CJB301000005,송정2리(복다회리),36.73707704,127.32975249
CJB301000006,송정1리(와촌),36.73788028,127.3260999
CJB301000007,송정2리,36.73995005,127.32068675
CJB301000008,송정1리(상촌),36.74190112,127.31530878
CJB301000009,용두3리(유관순생가 진입),36.74761224,127.3110279
CJB301000010,송정2리,36.73906281,127.32190345
CJB301000011,병천3리,36.76224478,127.29998647
CJB301000012,장산리,36.75221517,127.30351787
CJB301000013,유관순열사유적지,36.76260961,127.30326656
CJB301000014,병천3리,36.76221688,127.30068184
CJB301000015,"관세인재개발원,해양경찰연구센터",36.76457767,127.29496096
CJB301000016,병천농협,36.76300337,127.29774289
CJB301000017,병천우체국,36.76289959,127.29767783
CJB301000018,용두3리(유관순생가 진입),36.74750462,127.31083821
CJB301000019,송정1리(상촌),36.74209583,127.31478534
CJB301000020,백자3리,36.70227301,127.27600613
CJB301000021,백자3리,36.70204535,127.27606127
CJB270000186,국립청주박물관,36.64791524,127.51300076
CJB270000187,주성고등학교,36.63463696,127.50980295
CJB270000188,가좌마을2단지아파트,36.63543299,127.50913819
CJB270000189,청주랜드관리사업소,36.64999692,127.51607569
CJB270000190,청주랜드관리사업소,36.64984499,127.51611479
CJB270000191,용담복지회관,36.63486487,127.50508877
CJB270000192,용담복지회관,36.63536647,127.50595419
CJB270000193,가좌마을5단지,36.63437251,127.50570828
CJB270000194,용담초등학교,36.63371784,127.50235967
CJB270000195,용담명암산성동행정복지센터,36.63387793,127.502958
CJB270000196,용담명암산성동행정복지센터,36.63447716,127.50395967
CJB270000197,세영첼시빌,36.63300141,127.50927439
CJB270000198,뿌르뜸,36.64362333,127.5108959
CJB270000199,뿌르뜸,36.64325893,127.51096522
CJB270000200,가좌마을5단지,36.63465922,127.50566623
CJB270000201,선광로즈웰,36.63776867,127.50892637
CJB270000202,명암저수지,36.63922588,127.5100179
CJB270000203,명암동,36.65430447,127.52397396
CJB270000204,청주동물원,36.65291559,127.5206657
CJB270000205,청주동물원,36.65222254,127.5202116
CJB270000206,상당산성종점,36.66323303,127.54218527
CJB270000207,산성남문,36.65969928,127.54112619
CJB270000208,산성남문,36.65967482,127.54124622
CJB270000209,산성입구,36.65402362,127.54136619
CJB270000210,산성입구,36.6537699,127.54113632
CJB270000211,명암약수터,36.65487995,127.52733833
CJB270000212,용담동소망연립,36.63234344,127.50387475
CJB270000213,용담동우체국,36.63210431,127.50395934
CJB270000214,선광로즈웰,36.63767548,127.50915825
CJB270000215,명암저수지,36.64463778,127.51266259
CJB270000216,e편한세상아파트,36.63674326,127.50936668
CJB270000217,e편한세상아파트,36.63693294,127.50932636
CJB270000218,남계3,36.54577177,127.49118991
CJB270000219,황청,36.59181842,127.55724457
CJB270000220,효촌리,36.58841539,127.51009409
CJB270000221,송암2리,36.58933683,127.51798266
CJB270000222,송암2리,36.58954066,127.51986358
CJB270000223,송암2리,36.5892173,127.51799055
CJB270000224,문주2리.황청리,36.58650181,127.5607218
CJB270000225,고은4구마을회관,36.55729564,127.50858686
CJB270000226,가덕중학교입구,36.56755295,127.55519793
CJB270000227,두산1리,36.56216542,127.54186008
CJB270000228,문주1리,36.577197,127.56079693
CJB270000229,화당,36.55224276,127.50049075
CJB270000230,화당교,36.55235482,127.50038347
CJB270000231,남계3리,36.54567543,127.49125897
CJB270000232,동화초등학교,36.54730693,127.49331976
CJB270000233,화당2리,36.54973072,127.4970349
CJB270000234,화당교회,36.55090537,127.49839704
CJB270000235,상당구청,36.59030461,127.50681776
CJB270000236,상당구청,36.59014822,127.50709326
CJB270000237,남일면행정복지센터,36.58635443,127.50860317
CJB270000238,남일면행정복지센터,36.58646976,127.50878742
CJB270000239,효촌3리(도로교통공단),36.58224306,127.50973051
CJB270000240,남일초등학교.공군사관학교,36.5750252,127.51152005
CJB270000241,고은2리,36.57298826,127.51140293
CJB270000242,고은1리,36.56415298,127.51304529
CJB270000243,고은3리.윗고분터,36.56510309,127.51904973
CJB270000244,고은5리.쌍암동,36.56559739,127.52371076
CJB270000245,두산2리,36.56217016,127.53260537
CJB270000246,은행1리,36.57309448,127.55869931
CJB270000247,문주2리.황청리,36.58661205,127.5606325
CJB270000248,문주1리,36.57727312,127.56064484
CJB270000250,은행1리,36.57326256,127.55867016
CJB270000251,은행2리.농골마을앞,36.56772678,127.55517331
CJB270000252,두산1리,36.56271589,127.54086156
CJB270000253,두산1리,36.56201599,127.54126351
CJB270000254,두산2리,36.56270061,127.53087951
CJB270000255,고은5리.쌍암동,36.56561697,127.52229295
CJB270000256,고은3리.윗고분터,36.56526999,127.51907492
CJB270000257,고은4리,36.56222093,127.51073535
CJB270000258,고은4구마을회관,36.55715145,127.50865802
CJB270000259,고은4리,36.56226687,127.51094488
CJB270000260,고은리,36.56581695,127.50961901
CJB270000261,고은리,36.56574925,127.50981654
CJB270000262,고은2리.남일파출소앞,36.5729228,127.51162698
CJB270000263,쌍수,36.57779627,127.51072673
CJB270000264,남일초등학교.공군사관학교,36.57525138,127.51171326
CJB270000265,성무아파트,36.58046908,127.51067325
CJB270000266,효촌3리(도로교통공단),36.58275056,127.50971795
CJB270000267,송암,36.59254553,127.52940003
CJB271000593,쌍청1리,36.6443829,127.34695351
CJB271000594,쌍청교,36.64026112,127.34714235
CJB271000595,쌍청교,36.64033466,127.34704507
CJB271000596,쌍청1리,36.64441617,127.34682493
CJB271000597,호계리종점,36.65729039,127.34803861
CJB271000598,상정1리(여촌말),36.64781483,127.31966172
CJB271000599,공북1리,36.64621643,127.31572634
CJB271000600,호계리종점,36.65728785,127.34820297
CJB271000601,오송삼거리,36.61527428,127.32591434
CJB271000603,만수초등학교,36.62602421,127.32766066
CJB271000604,경남아너스빌,36.62945563,127.32962249
CJB271000605,만수공원,36.63071209,127.33119859
CJB271000608,오송휴먼시아아파트,36.62752591,127.33227209
CJB271000609,오송삼거리,36.61480527,127.32553667
CJB271000613,만수초등학교,36.62623472,127.32741267
CJB271000614,롯데캐슬,36.62871449,127.32888829
CJB271000615,만수공원,36.63083598,127.33188832
CJB271000616,오송중학교.청주오스코,36.6275602,127.33250946
CJB271000617,오송119안전센터,36.63197608,127.32753144
CJB271000618,오송119안전센터,36.63172355,127.32922344
CJB271000619,힐데스하임아파트,36.63382091,127.32241405
CJB271000620,오송종합사회복지관,36.63424312,127.32230367
CJB271000621,한국보건복지인재원,36.63908167,127.32481719
CJB271000622,한국보건복지인재원,36.63884997,127.32470009
CJB271000623,궁평2리(궁말),36.62132875,127.33092599
CJB271000624,바이오랜드,36.63547327,127.31777005
CJB271000625,서흥캅셀,36.63571327,127.31806177
CJB271000627,보건의료행정타운,36.63748806,127.32862381
CJB271000628,오송고등학교,36.62962146,127.32562248
CJB271000629,오송고등학교,36.6295361,127.32531925
CJB271000630,연제리,36.62576296,127.32439582
CJB271000631,연제리,36.62589499,127.32415896
CJB271000633,연제리.분토골,36.63883639,127.31695757
CJB271000634,연제리.분토골,36.63892646,127.31673251
CJB271000635,첨단의료산업진흥재단,36.63305607,127.32554893
CJB271000636,동평3리,36.58657911,127.31854493
CJB271000639,쌍청삼거리,36.63825498,127.34421699
CJB271000640,만수리(한전앞),36.63470702,127.33575089
CJB271000641,보건의료행정타운,36.63772007,127.32859763
CJB271000642,궁평2리(궁말),36.62173768,127.33131622
CJB271000643,쌍청삼거리,36.6378094,127.34366806
CJB271000644,쌍청2리,36.64108754,127.35048114
CJB271000645,호죽리(도담말),36.70827611,127.3639498
CJB271000646,내곡초등학교,36.66814517,127.4564097
CJB271000647,내곡초등학교,36.66818967,127.45659128
CJB271000648,강서2동행정복지센터,36.66477546,127.45224118
CJB271000649,강서2동행정복지센터,36.66547705,127.45310796
CJB271000650,테크노폴리스지웰아파트,36.66369733,127.45158302
CJB271000651,테크노폴리스지웰아파트,36.66321333,127.45149
CJB271000652,송절교차로,36.66119179,127.45302115
CJB271000653,송절교차로,36.66130567,127.45328746
CJB271000654,엘지로,36.66045073,127.43547338
CJB271000655,엘지로,36.65973738,127.43587201
CJB271000656,충북대학교,36.62710305,127.45866313
CJB271000657,충북대학교,36.628267,127.45592529
